row_id,cgid,label,description
4961,18897,ro,read only
4962,18898,md,attending
4963,18899,res,resident/fellow/pa/np
4964,18900,res,resident/fellow/pa/np
4965,18901,rn,rn
4966,18902,rn,
4967,18903,md,
4968,18904,mds,
4969,18905,ro,read only
4970,18906,md,resident/fellow/pa/np
4971,18907,md,
4972,18908,rn stu,
4973,18909,md,
4974,18910,ro,read only
4975,18911,mds,resident/fellow/pa/np
4976,18912,ro,read only
4977,18913,md,
4978,18914,ro,read only
4979,18915,ro,read only
4980,18916,di,dietitian
4981,18917,mds,attending
4982,18918,rn,
4983,18919,res,resident/fellow/pa/np
4984,18920,rn,
4985,18921,ro,read only
4986,18922,ro,read only
4987,18923,co-wor,pct/na
4988,18924,ro,read only
4989,18925,rd int,
4990,18926,rn,
4991,18927,rph,pharmacist
4992,18928,rn,rn
4993,18929,rn,
4994,18930,rn,
4995,18931,ua,read only
4996,18932,phstud,
4997,18933,ro,read only
4998,18934,ro,read only
4999,18935,md,
5000,18936,md,
5001,18937,rn,
5002,18938,coopst,
5003,18939,pct,pct/na
5004,18940,rn,
5005,18941,rn,rn
5006,18942,md,read only
5007,18943,mds,resident/fellow/pa/np
5008,18944,sw int,
5009,18945,rn,
5010,18946,ms,resident/fellow/pa/np
5011,18947,rnstu,
5012,18948,ro,read only
5013,18949,ro,read only
5014,18950,rrt,respiratory
5015,18951,md,resident/fellow/pa/np
5016,18952,md,
5017,18953,ro,read only
5018,18954,rn,rn
5019,18955,rn,
5020,18956,res,resident/fellow/pa/np
5021,18957,pct,pct/na
5022,18958,medst,
5023,18959,rn,rn
5024,18960,res,resident/fellow/pa/np
5025,18961,res,resident/fellow/pa/np
5026,18962,ro,read only
5027,18963,md,
5028,18964,res,resident/fellow/pa/np
5029,18965,rn,
5030,18966,coopst,
5031,18967,ro,read only
5032,18968,md,resident/fellow/pa/np
5033,18969,rph,
5034,18970,rph,
5035,18971,res,resident/fellow/pa/np
5036,18972,sw,social worker
5037,18973,cm,case manager
5038,18974,rph,pharmacist
5039,18975,res,resident/fellow/pa/np
5040,18976,rph,pharmacist
5041,18977,res,resident/fellow/pa/np
5042,18978,res,resident/fellow/pa/np
5043,18979,msiv,
5044,18980,md,
3548,17549,ro,read only
3549,17550,res,resident/fellow/pa/np
3550,17551,res,resident/fellow/pa/np
3551,17552,md,
3552,17553,res,resident/fellow/pa/np
3553,17554,co-ord,uco
3554,17555,ro,read only
3555,17556,ro,read only
3556,17557,res,resident/fellow/pa/np
3557,17558,sn,
3558,17559,res,resident/fellow/pa/np
3559,17560,sw,social worker
3560,17561,res,resident/fellow/pa/np
3561,17562,res,resident/fellow/pa/np
3562,17563,rph,pharmacist
3563,17564,ro,read only
3564,17565,res,resident/fellow/pa/np
3565,17566,ro,read only
3566,17567,res,resident/fellow/pa/np
3567,17568,res,resident/fellow/pa/np
3568,17569,res,resident/fellow/pa/np
3569,17570,res,resident/fellow/pa/np
3570,17571,rn,
3571,17572,ro,read only
3572,17573,rrts,
3573,17574,rn,rn
3574,17575,pca,read only
3575,17576,rn,rn
3576,17577,res,resident/fellow/pa/np
3577,17578,rn,rn
3578,17579,ro,read only
3579,17580,ro,read only
3580,17581,rn,
3581,17582,rn,rn
3582,17583,srn,
3583,17584,rn,
3584,17585,rn,
3585,17586,md,
3586,17587,rn,
3587,17588,rn,
3588,17589,md,
3589,17590,rn,rn
3590,17591,rn,
3591,17592,snp,
3592,17593,md,
3593,17594,rn,
3594,17595,rph,
3595,17596,rn,
3596,17597,rn,
3597,17598,uco,
3598,17599,rph,read only
3599,17600,rn,rn
3600,17601,ro,read only
3601,17602,mds,resident/fellow/pa/np
3602,17603,rn,
3603,17604,rn,read only
3604,17605,ro,read only
3605,17606,res,resident/fellow/pa/np
3606,17607,studen,
3607,17608,md,
3608,17609,rn,rn
3609,17610,md,
3610,17611,coop s,
3611,17612,md,
3612,17613,rn,rn
3613,17614,res,resident/fellow/pa/np
3614,17615,rn,
3615,17616,rn,rn
3616,17617,ro,read only
3617,17618,md,
3618,17619,res,resident/fellow/pa/np
3619,17620,ro,read only
3620,17621,crt,
3621,17622,rn,
3622,17623,pca,
3623,17624,rn,
3624,17625,pct,
3625,17626,ro,read only
3626,17627,ro,read only
3627,17628,rn,
3628,17629,studen,
3629,17630,ro,read only
3630,17631,ro,read only
3631,17632,ro,read only
3632,17633,res,read only
3633,17634,stnuiv,
3634,17635,sn,
3635,17636,ro,read only
3636,17637,ro,read only
3637,17638,ro,read only
3638,17639,md,
3639,17640,mds,resident/fellow/pa/np
3640,17641,md,
3642,17643,ro,read only
3643,17644,ro,read only
3644,17645,ro,read only
3645,17646,md,
3646,17647,ro,read only
3647,17648,pct,
3648,17649,rn,
3649,17650,mds,resident/fellow/pa/np
3650,17651,ro,read only
3651,17652,di,dietitian
3652,17653,ro,read only
3653,17654,mds,resident/fellow/pa/np
3654,17655,ro,read only
3655,17656,rn,
3656,17657,md,
3657,17658,rn,
3658,17659,nps,
3659,17660,ro,read only
3660,17661,rn,rn
3661,17662,rt stu,
3662,17663,admin,
3663,17664,ua,uco
3664,17665,licsw,
3665,17666,md,
3666,17667,ro,read only
3667,17668,ro,read only
3668,17669,rrt,
3669,17670,rn,
3670,17671,rnc,
3671,17672,rn,
3672,17673,ro,read only
3673,17674,rn,
3674,17675,rn,
3675,17676,dirhcq,read only
3676,17677,rn,
3677,17678,rn,
3678,17679,rn,read only
3679,17680,rn,
3680,17681,rn,read only
3681,17682,ro,read only
3682,17683,md,
3683,17684,medstu,
3684,17685,medst,
3685,17686,ro,read only
3686,17687,ro,read only
3687,17688,md,
3688,17689,rn,
3689,17690,rn,
3690,17691,res,resident/fellow/pa/np
3691,17692,ro,read only
3692,17693,rn,rn
3693,17694,md,resident/fellow/pa/np
3694,17695,ro,read only
3695,17696,ro,read only
3696,17697,ro,read only
3697,17698,rrt,respiratory
3698,17699,rn,rn
3699,17700,rn,
3700,17701,rn,
3701,17702,rph,
3702,17703,rph,
3703,17704,rn,
3704,17705,rn,rn
3705,17706,rn,
3706,17707,rn,
3707,17708,ro,read only
3708,17709,rd,dietitian
3709,17710,ro,read only
3710,17711,ro,read only
3711,17712,snp,
3712,17713,msiv,
3713,17714,std,
3714,17715,rph,
3715,17716,ro,read only
3716,17717,rph,pharmacist
3717,17718,res,resident/fellow/pa/np
3718,17719,md,attending
3719,17720,res,resident/fellow/pa/np
3720,17721,ro,read only
3721,17722,ro,read only
3722,17723,res,resident/fellow/pa/np
3723,17724,md,
3724,17725,md,
3725,17726,ro,read only
3726,17727,ro,read only
3727,17728,res,resident/fellow/pa/np
3728,17729,md,
3729,17730,rehab,rehabilitation
3730,17731,res,resident/fellow/pa/np
3731,17732,res,resident/fellow/pa/np
3732,17733,res,resident/fellow/pa/np
3733,17734,phastu,
3734,17735,rn,rn
3735,17736,rn,read only
3736,17737,rph,pharmacist
3737,17738,rrt,respiratory
3738,17739,rn,
3739,17740,sw,social worker
3740,17741,rn,rn
3741,17742,ro,read only
3742,17743,ro,read only
3743,17744,rt,respiratory
3744,17745,rn,rn
3745,17746,rn,
3746,17747,rts,
3747,17748,rn,
3748,17749,ro,read only
3749,17750,rn,rn
3750,17751,res,resident/fellow/pa/np
3751,17752,res,resident/fellow/pa/np
3752,17753,ro,read only
3753,17754,md,
3754,17755,ro,read only
3755,17756,rn,read only
3756,17757,pct,pct/na
3757,17758,di,
3758,17759,res,resident/fellow/pa/np
3759,17760,rn,rn
3760,17761,mds,resident/fellow/pa/np
3761,17762,res,resident/fellow/pa/np
3762,17763,pt,
3763,17764,pca,
3764,17765,licsw,
3765,17766,md,
3766,17767,rn,
3767,17768,ms,
3768,17769,rn,
3769,17770,rn,rn
3770,17771,pcs,
3771,17772,rn,
3772,17773,pca,
3773,17774,rn,
3774,17775,rn,
3775,17776,pca,
3776,17777,rph,
3777,17778,uco,uco
3778,17779,di,dietitian
3779,17780,ro,read only
3780,17781,rehab,rehabilitation
3781,17782,ro,read only
3782,17783,rrt,respiratory
3783,17784,md,
3784,17785,crt,
3785,17786,ro,read only
3786,17787,srt,
3787,17788,md,resident/fellow/pa/np
3788,17789,sw,social worker
3789,17790,rn,rn
3790,17791,ro,read only
3791,17792,md,
3792,17793,md,
3793,17794,md,
3794,17795,ro,read only
3795,17796,md,
3796,17797,cm,case manager
3797,17798,rehab,rehabilitation
3798,17799,rn,rn
3799,17800,res,resident/fellow/pa/np
3800,17801,ro,read only
3801,17802,mds,resident/fellow/pa/np
3802,17803,res,resident/fellow/pa/np
3803,17804,md,
3856,17805,lpn,
3857,17806,rn,rn
3858,17807,rn,rn
3859,17808,ro,read only
3860,17809,pca,
3861,17810,ro,read only
3862,17811,ro,read only
3863,17812,ro,read only
3864,17813,di,
3865,17814,otr/l,rehabilitation
3866,17815,res,resident/fellow/pa/np
3867,17816,rn,
3868,17817,res,resident/fellow/pa/np
3869,17818,rn,
3870,17819,md,
3871,17820,ro,read only
3872,17821,md,resident/fellow/pa/np
3873,17822,ro,read only
3874,17823,mds,resident/fellow/pa/np
3875,17824,md,
3876,17825,rn,read only
3877,17826,md,
3878,17827,ro,read only
3879,17828,md,
3880,17829,md,
3881,17830,ro,read only
3882,17831,ro,read only
3883,17832,mds,
3884,17833,ro,read only
3885,17834,res,resident/fellow/pa/np
3886,17835,rn,rn
3887,17836,cra,read only
3888,17837,md,attending
3889,17838,res,resident/fellow/pa/np
3890,17839,md,attending
3891,17840,ro,read only
3892,17841,res,resident/fellow/pa/np
3893,17842,res,resident/fellow/pa/np
3894,17843,res,resident/fellow/pa/np
3895,17844,ra,
3896,17845,std,
3897,17846,res,resident/fellow/pa/np
3898,17847,res,resident/fellow/pa/np
3899,17848,ro,read only
3900,17849,res,resident/fellow/pa/np
3901,17850,res,resident/fellow/pa/np
3902,17851,res,resident/fellow/pa/np
3903,17852,res,resident/fellow/pa/np
3904,17853,ro,read only
3905,17854,ra,research assistant
3906,17855,res,resident/fellow/pa/np
3907,17856,res,resident/fellow/pa/np
3908,17857,rt,respiratory
3909,17858,rn,
3910,17859,ms,
3911,17860,rph,pharmacist
3912,17861,ro,read only
3913,17862,ro,read only
3914,17863,res,resident/fellow/pa/np
3915,17864,di,dietitian
3916,17865,res,resident/fellow/pa/np
3917,17866,studen,resident/fellow/pa/np
3918,17867,rn,rn
3919,17868,respst,
3920,17869,ro,read only
3921,17870,ro,read only
3922,17871,ro,read only
3923,17872,res,
3924,17873,rn,rn
3925,17874,rn,
3926,17875,md,
3927,17876,ro,read only
3928,17877,rn,rn
3929,17878,md,
3930,17879,ro,read only
3931,17880,ro,read only
3932,17881,rn,
3933,17882,ro,read only
3934,17883,rt,respiratory
3935,17884,di,dietitian
3936,17885,md,
3937,17886,ro,read only
3938,17887,ro,read only
3939,17888,md,resident/fellow/pa/np
3940,17889,mds,resident/fellow/pa/np
3941,17890,mds,
3942,17891,res,resident/fellow/pa/np
3943,17892,rn,
3944,17893,otr/l,
3945,17894,rn,read only
3946,17895,ro,read only
3947,17896,uco,uco
3948,17897,rehab,rehabilitation
3949,17898,md,
3950,17899,ro,read only
3951,17900,res,resident/fellow/pa/np
3952,17901,res,resident/fellow/pa/np
3953,17902,sw,social worker
3954,17903,res,resident/fellow/pa/np
3955,17904,rehab,rehabilitation
3956,17905,ro,read only
3957,17906,res,resident/fellow/pa/np
3958,17907,res,resident/fellow/pa/np
3959,17908,res,resident/fellow/pa/np
3960,17909,ra,research assistant
3961,17910,md,attending
3962,17911,res,resident/fellow/pa/np
3963,17912,rph,pharmacist
3964,17913,res,resident/fellow/pa/np
3965,17914,ro,read only
3966,17915,res,resident/fellow/pa/np
3967,17916,res,resident/fellow/pa/np
3968,17917,std,
3969,17918,rehab,rehabilitation
3970,17919,rn,
3971,17920,res,resident/fellow/pa/np
3972,17921,md,attending
3973,17922,res,resident/fellow/pa/np
3974,17923,res,resident/fellow/pa/np
3975,17924,sw,social worker
3976,17925,res,resident/fellow/pa/np
3977,17926,res,resident/fellow/pa/np
3978,17927,ro,read only
3979,17928,rehab,rehabilitation
3980,17929,res,resident/fellow/pa/np
3981,17930,res,resident/fellow/pa/np
3982,17931,md,attending
3983,17932,res,resident/fellow/pa/np
3984,17933,ra,research assistant
3985,17934,ro,read only
3986,17935,rt,respiratory
3987,17936,rehab,rehabilitation
3988,17937,sw,social worker
3989,17938,md,
3990,17939,res,resident/fellow/pa/np
3991,17940,res,resident/fellow/pa/np
3992,17941,rt,respiratory
3993,17942,srt,
3994,17943,rn,
3995,17944,rn,rn
3996,17945,res,
3997,17946,rn,rn
3998,17947,rn,
3999,17948,ms,resident/fellow/pa/np
4000,17949,rn,
4001,17950,rn,rn
4002,17951,ro,read only
4003,17952,ro,read only
4004,17953,rn cm,
4005,17954,rn,
4006,17955,rn,
4007,17956,cowker,
4008,17957,rphs,
4009,17958,rrt,
4010,17959,rn,
4011,17960,ro,read only
4012,17961,ro,read only
4013,17962,ms,
4014,17963,ro,read only
4015,17964,rn,
4016,17965,np,
4017,17966,ro,read only
4018,17967,ro,read only
4019,17968,ro,read only
4020,17969,md,
4021,17970,md,
4022,17971,rn,rn
4023,17972,pt,
4024,17973,std,
4025,17974,md,resident/fellow/pa/np
4026,17975,rn,rn
4027,17976,md,
4028,17977,pct,pct/na
4029,17978,ro,read only
4030,17979,coop s,pct/na
4031,17980,md,
4032,17981,ro,read only
4033,17982,rn,
4034,17983,di,
4035,17984,ro,read only
4036,17985,ro,read only
4037,17986,rn,
4038,17987,ro,read only
4039,17988,res,resident/fellow/pa/np
4040,17989,ro,read only
4041,17990,res,resident/fellow/pa/np
4042,17991,res,resident/fellow/pa/np
4043,17992,cm,case manager
4044,17993,rn,rn
4045,17994,res,resident/fellow/pa/np
4046,17995,res,resident/fellow/pa/np
4047,17996,res,resident/fellow/pa/np
4048,17997,res,resident/fellow/pa/np
4049,17998,res,resident/fellow/pa/np
4050,17999,rph,pharmacist
4051,18000,md,
4052,18001,res,resident/fellow/pa/np
4053,18002,ro,read only
4054,18003,res,resident/fellow/pa/np
4055,18004,rn,rn
4056,18005,res,resident/fellow/pa/np
4057,18006,rn,
4058,18007,ro,read only
4059,18008,ro,read only
4060,18009,md,
4061,18010,rrt,read only
4062,18011,md,read only
4063,18012,rn,rn
4064,18013,rehab,rehabilitation
4065,18014,rn,
4066,18015,rn,rn
4067,18016,rn,rn
4068,18017,res,resident/fellow/pa/np
4069,18018,res,resident/fellow/pa/np
4070,18019,res,resident/fellow/pa/np
4071,18020,rd,dietitian
4072,18021,res,resident/fellow/pa/np
4073,18022,pct,pct/na
4074,18023,md,attending
4075,18024,rt,respiratory
4076,18025,rph,pharmacist
4077,18026,rd,dietitian
4078,18027,res,resident/fellow/pa/np
4079,18028,ro,read only
4080,18029,res,resident/fellow/pa/np
4081,18030,ph.stu,
4082,18031,pc,pastoral care
4083,18032,res,resident/fellow/pa/np
4084,18033,ro,read only
4085,18034,res,resident/fellow/pa/np
4086,18035,res,resident/fellow/pa/np
4087,18036,md,attending
4088,18037,ro,read only
4089,18038,rn,
4090,18039,md,
4091,18040,md,
4092,18041,ro,read only
4093,18042,res,resident/fellow/pa/np
4094,18043,rehab,rehabilitation
4095,18044,res,resident/fellow/pa/np
4096,18045,res,resident/fellow/pa/np
4097,18046,rph,pharmacist
4098,18047,rehab,rehabilitation
4099,18048,md,attending
4100,18049,ro,read only
4101,18050,ro,read only
4102,18051,ro,read only
4103,18052,md,
4104,18053,md,
4105,18054,md,
4106,18055,ro,read only
4107,18056,md,
4108,18057,ro,read only
4109,18058,ro,read only
4110,18059,res,resident/fellow/pa/np
4111,18060,res,resident/fellow/pa/np
4112,18061,res,resident/fellow/pa/np
4113,18062,md,resident/fellow/pa/np
4114,18063,coopst,pct/na
4115,18064,ro,read only
4116,18065,ms,resident/fellow/pa/np
4117,18066,md,
4118,18067,medst,
4119,18068,ro,read only
4120,18069,res,resident/fellow/pa/np
4121,18070,coopst,
4122,18071,md,
4123,18072,rd int,
4124,18073,ro,read only
4125,18074,mds,
4126,18075,md,
4127,18076,rn,rn
4128,18077,ro,read only
4129,18078,rn,
4130,18079,rn,
4131,18080,ro,read only
4132,18081,ro,read only
4133,18082,md,resident/fellow/pa/np
4134,18083,pa,read only
4135,18084,rn,rn
4136,18085,ro,read only
4137,18086,ro,read only
4138,18087,uc,
4139,18088,res,resident/fellow/pa/np
4140,18089,nnp,
4141,18090,pca,
4142,18091,md,read only
4143,18092,ro,read only
4144,18093,rts,
4145,18094,ro,read only
4146,18095,rn,
4147,18096,pc,read only
4148,18097,ra,read only
4149,18098,ro,read only
4150,18099,ro,read only
4151,18100,ro,read only
4152,18101,cowker,
4153,18102,rn,
4154,18103,ro,read only
4155,18104,di,dietitian
4156,18105,mds,resident/fellow/pa/np
4157,18106,mds,resident/fellow/pa/np
4158,18107,ro,read only
4159,18108,md,
4160,18109,ro,read only
4161,18110,rph,
4162,18111,ro,read only
4163,18112,pca,
4164,18113,ro,read only
4165,18114,ro,read only
4166,18115,mds,resident/fellow/pa/np
4167,18116,ro,read only
4168,18117,ro,read only
4169,18118,ro,read only
4170,18119,md,read only
4171,18120,mswint,
4172,18121,rn,rn
4173,18122,srt,
4174,18123,coop,pharmacist
4175,18124,rn,
4176,18125,rn,read only
4177,18126,rn,
4178,18127,issupp,administrator
4179,18128,md,attending
4180,18129,res,resident/fellow/pa/np
4181,18130,res,resident/fellow/pa/np
4182,18131,ro,read only
4183,18132,ro,read only
4184,18133,ro,read only
4185,18134,md,
4186,18135,isops,administrator
4187,18136,md,
4188,18137,pct,pct/na
4189,18138,res,resident/fellow/pa/np
4190,18139,ro,read only
4191,18140,uc,
4192,18141,stnur,
4193,18142,ro,read only
4194,18143,pct,
4195,18144,rn,rn
4196,18145,rn,rn
4197,18146,res,resident/fellow/pa/np
4198,18147,rn,rn
4199,18148,ro,read only
4200,18149,res,resident/fellow/pa/np
4201,18150,rn,rn
4202,18151,res,resident/fellow/pa/np
4203,18152,res,resident/fellow/pa/np
4204,18153,medst,
4205,18154,res,resident/fellow/pa/np
4206,18155,res,resident/fellow/pa/np
4207,18156,ua,uco
4208,18157,res,resident/fellow/pa/np
4209,18158,res,resident/fellow/pa/np
4210,18159,rd,dietitian
4211,18160,res,resident/fellow/pa/np
4212,18161,res,resident/fellow/pa/np
4213,18162,srt,respiratory
4214,18163,rn,
4215,18164,rrt,
4216,18165,md,attending
4217,18166,sw,social worker
4218,18167,ro,read only
4219,18168,md,
4220,18169,pct,pct/na
4221,18170,rn,rn
4222,18171,ro,read only
4223,18172,rd,dietitian
4224,18173,ro,read only
4225,18174,cowkr,
4226,18175,md,read only
4227,18176,ua,
4228,18177,pct,pct/na
4229,18178,res,resident/fellow/pa/np
4230,18179,ro,read only
4231,18180,md,resident/fellow/pa/np
4232,18181,res,resident/fellow/pa/np
4233,18182,md,
4234,18183,medstu,
4235,18184,ro,read only
4236,18185,mds,
4237,18186,md,
4238,18187,rrt,
4239,18188,cowker,pct/na
4240,18189,res,resident/fellow/pa/np
4241,18190,rrt,respiratory
4242,18191,rehab,rehabilitation
4243,18192,rd,
4244,18193,rn,read only
4245,18194,mds,read only
4246,18195,ro,read only
4247,18196,rph,pharmacist
4248,18197,rn,
4249,18198,r.ph.,
4250,18199,mtascp,
4251,18200,rt,respiratory
4252,18201,res,resident/fellow/pa/np
4253,18202,res,resident/fellow/pa/np
4254,18203,res,resident/fellow/pa/np
4255,18204,md,
4256,18205,res,resident/fellow/pa/np
4257,18206,rehab,rehabilitation
4258,18207,res,resident/fellow/pa/np
4259,18208,res,resident/fellow/pa/np
4260,18209,res,resident/fellow/pa/np
4261,18210,res,resident/fellow/pa/np
4262,18211,rn,rn
4263,18212,res,resident/fellow/pa/np
4264,18213,ro,read only
4265,18214,rd,dietitian
4266,18215,ro,read only
4267,18216,res,resident/fellow/pa/np
4268,18217,res,resident/fellow/pa/np
4269,18218,rehab,rehabilitation
4270,18219,res,resident/fellow/pa/np
4272,18221,res,resident/fellow/pa/np
4273,18222,rn,rn
4274,18223,rn,
4275,18224,ro,read only
4276,18225,cm,case manager
4277,18226,ro,read only
4278,18227,ro,read only
4279,18228,res,resident/fellow/pa/np
4280,18229,res,resident/fellow/pa/np
4281,18230,res,resident/fellow/pa/np
4282,18231,res,resident/fellow/pa/np
4283,18232,md,
4284,18233,ro,read only
4285,18234,rn,rn
4286,18235,ro,read only
4287,18236,rn,read only
4288,18237,rd,
4289,18238,rrt,
4290,18239,rn,
4291,18240,rn,rn
4292,18241,ro,read only
4293,18242,rn,
4294,18243,ro,read only
4295,18244,md,read only
4296,18245,cm,case manager
4297,18246,rn,rn
4298,18247,rn,
4299,18248,ro,read only
4300,18249,rn,
4301,18250,md,
4302,18251,rn,
4303,18252,pt,
4304,18253,rn,
4305,18254,md,
4306,18255,nnp,
4307,18256,coopst,
4308,18257,snp,
4309,18258,stnurs,
4310,18259,ro,read only
4311,18260,ro,read only
4312,18261,reside,read only
4313,18262,mds,resident/fellow/pa/np
3804,18263,ro,read only
3805,18264,md,resident/fellow/pa/np
3806,18265,uco,
3807,18266,stnuiv,
3808,18267,ns,
3809,18268,md,attending
3810,18269,mds,
3811,18270,rn,
3812,18271,ro,read only
3813,18272,rn,
3814,18273,rn,
3815,18274,md,
3816,18275,res,resident/fellow/pa/np
3817,18276,md,resident/fellow/pa/np
3818,18277,res,resident/fellow/pa/np
3819,18278,res,resident/fellow/pa/np
3820,18279,ms,
3821,18280,ls,
3822,18281,mds,resident/fellow/pa/np
3823,18282,rnstu,
3824,18283,ro,read only
3825,18284,rncm,
3826,18285,ms,
3827,18286,rn,
3828,18287,pharmd,
3829,18288,rn,
3830,18289,mds,resident/fellow/pa/np
3831,18290,cowker,
3832,18291,ph stu,
3833,18292,rn,
3834,18293,pt,rehabilitation
3835,18294,ro,read only
3836,18295,rn,
3837,18296,ro,read only
3838,18297,coopst,
3839,18298,ro,read only
3840,18299,ro,read only
3841,18300,md,
3842,18301,rn,rn
3843,18302,rn,
3844,18303,ro,read only
3845,18304,ro,read only
3846,18305,rn,rn
3847,18306,rn,
3848,18307,rn,
3849,18308,pa,pct/na
3850,18309,ro,read only
3851,18310,mds,read only
3852,18311,np,
3853,18312,rph,
3854,18313,ro,read only
3855,18314,md,
4314,18315,md,
4315,18316,licsw,
4316,18317,snnp,
4317,18318,ro,read only
4318,18319,ro,read only
4319,18320,rn,rn
4320,18321,md,
4321,18322,rd,dietitian
4322,18323,uco,
4323,18324,res,resident/fellow/pa/np
4324,18325,rph,pharmacist
4325,18326,res,resident/fellow/pa/np
4326,18327,rn,rn
4327,18328,rn,rn
4328,18329,rehab,rehabilitation
4329,18330,res,resident/fellow/pa/np
4330,18331,res,resident/fellow/pa/np
4331,18332,res,resident/fellow/pa/np
4332,18333,res,resident/fellow/pa/np
4333,18334,cowker,
4334,18335,md,
4335,18336,ro,read only
4336,18337,res,resident/fellow/pa/np
4337,18338,res,resident/fellow/pa/np
4338,18339,rph,pharmacist
4339,18340,res,resident/fellow/pa/np
4340,18341,res,resident/fellow/pa/np
4341,18342,np,read only
4342,18343,ro,read only
4343,18344,res,resident/fellow/pa/np
4344,18345,res,resident/fellow/pa/np
4345,18346,ms,
4346,18347,pct,pct/na
4347,18348,md,
4348,18349,ms,
4349,18350,sw,social worker
4350,18351,rph,pharmacist
4351,18352,res,resident/fellow/pa/np
4352,18353,pct,pct/na
4353,18354,md,
4354,18355,ro,read only
4355,18356,rn,
4356,18357,rd,dietitian
4357,18358,ro,read only
4358,18359,md,
4359,18360,md,
4360,18361,rn,
4361,18362,pa,
4362,18363,ro,read only
4363,18364,stnurs,
4364,18365,rn,
4365,18366,rrt,
4366,18367,rn,resident/fellow/pa/np
4367,18368,ro,read only
4368,18369,rn,rn
4369,18370,licsw,
4370,18371,licsw,social worker
4371,18372,md,attending
4372,18373,cm,case manager
4373,18374,pc,pastoral care
4374,18375,ro,read only
4375,18376,md,resident/fellow/pa/np
4376,18377,ro,read only
4377,18378,ro,read only
4378,18379,cowkr,
4379,18380,md,
4381,18382,res,resident/fellow/pa/np
4382,18383,res,resident/fellow/pa/np
4383,18384,res,resident/fellow/pa/np
4384,18385,res,resident/fellow/pa/np
4385,18386,rn,rn
4386,18387,res,resident/fellow/pa/np
4387,18388,rtstu,
4388,18389,rn,
4389,18390,ro,read only
4390,18391,ro,read only
4391,18392,md,
4392,18393,medst,
4393,18394,md,
4394,18395,md,
4395,18396,medstu,
4396,18397,med. s,
4397,18398,ro,read only
4398,18399,ms,
4399,18400,ro,read only
4400,18401,ro,read only
4401,18402,pca,
4402,18403,rn,rn
4403,18404,ro,read only
4404,18405,rt,respiratory
4405,18406,res,resident/fellow/pa/np
4406,18407,md,
4407,18408,pct,
4408,18409,md,
4409,18410,ro,read only
4410,18411,cowkr,pct/na
4411,18412,ro,read only
4412,18413,md,read only
4413,18414,res,resident/fellow/pa/np
4414,18415,rn,rn
4415,18416,res,resident/fellow/pa/np
4416,18417,rn,rn
4417,18418,rn,rn
4418,18419,ro,read only
4419,18420,ro,read only
4420,18421,ro,read only
4421,18422,rn,
4422,18423,rn,
4423,18424,rn,rn
4424,18425,mds,read only
4425,18426,swint,
4426,18427,uc,
4427,18428,rrt,respiratory
4428,18429,ro,read only
4429,18430,ro,read only
4430,18431,ro,read only
4431,18432,ro,read only
4432,18433,rn,
4433,18434,md,
4434,18435,uco,
4435,18436,licsw,
4436,18437,rn,rn
4437,18438,md,resident/fellow/pa/np
4438,18439,ro,read only
4439,18440,admin,administrator
4440,18441,res,resident/fellow/pa/np
4441,18442,res,resident/fellow/pa/np
4442,18443,rn,rn
4443,18444,cm,case manager
4444,18445,rn,rn
4445,18446,rt,respiratory
4446,18447,res,resident/fellow/pa/np
4447,18448,rn,
4448,18449,res,resident/fellow/pa/np
4449,18450,ro,read only
4450,18451,res,resident/fellow/pa/np
4451,18452,res,resident/fellow/pa/np
4452,18453,rehab,rehabilitation
4453,18454,ro,read only
4454,18455,cm,case manager
4455,18456,rn,rn
4456,18457,cowker,
4457,18458,res,resident/fellow/pa/np
4458,18459,ms,
4459,18460,md,attending
4460,18461,rn,
4461,18462,rn,rn
4462,18463,res,resident/fellow/pa/np
4463,18464,rn,rn
4464,18465,uco,uco
4465,18466,mds,resident/fellow/pa/np
4466,18467,res,resident/fellow/pa/np
4467,18468,sw,social worker
4468,18469,rn,rn
4469,18470,res,resident/fellow/pa/np
4470,18471,imd,imd
4471,18472,ro,read only
4472,18473,md,read only
4473,18474,sw,social worker
4474,18475,md,
4475,18476,md,attending
4476,18477,md,
4477,18478,md,attending
4478,18479,ra,research assistant
4479,18480,md,attending
4480,18481,pc,pastoral care
4481,18482,ro,read only
4482,18483,mds,
4483,18484,pct,pct/na
4484,18485,pca,
4485,18486,ms,dietitian
4486,18487,res,resident/fellow/pa/np
4487,18488,rn,rn
4488,18489,res,resident/fellow/pa/np
4489,18490,res,resident/fellow/pa/np
4490,18491,res,resident/fellow/pa/np
4491,18492,md,resident/fellow/pa/np
4492,18493,rehab,rehabilitation
4493,18494,ro,read only
4494,18495,res,resident/fellow/pa/np
4495,18496,ro,read only
4496,18497,md,
4497,18498,md,resident/fellow/pa/np
4498,18499,ro,read only
4499,18500,ro,read only
4500,18501,md,attending
4501,18502,rrt,
4502,18503,res,resident/fellow/pa/np
4503,18504,mds,
4504,18505,ua,uco
4505,18506,rehab,rehabilitation
4506,18507,rn,
4507,18508,rn,rn
4508,18509,ro,read only
4509,18510,md,
4510,18511,ro,read only
4511,18512,md,
4512,18513,rph,pharmacist
4513,18514,md,
4514,18515,md,
4515,18516,ro,read only
4516,18517,ro,read only
4517,18518,medstu,
4518,18519,ro,read only
4519,18520,res,resident/fellow/pa/np
4520,18521,pct,pct/na
